Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,ENEL.MI,IBE.MC,INRG.L,ORSTED.CO,RWE.DE,ENEL.MI,IBE.MC,INRG.L,ORSTED.CO,RWE.DE,ENEL.MI,IBE.MC,INRG.L,ORSTED.CO,RWE.DE,ENEL.MI,IBE.MC,INRG.L,ORSTED.CO,RWE.DE,ENEL.MI,IBE.MC,INRG.L,ORSTED.CO,RWE.DE
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-01,1.4758139848709106,1.2710607051849365,,,15.834457397460938,1.5619357501198088,1.2754741273639938,,,16.92307579430531,1.4405823832007987,1.1077647579920322,,,15.14565952034727,1.5149601728100561,1.147485389245494,,,16.58263586478665,523414093.0,305508616.0,,,26392805
2000-10-01,1.4679843187332153,1.2710607051849365,,,18.704458236694336,1.5619353402847092,1.4237644896555197,,,18.866762505034664,1.4523258693494205,1.254289801919351,,,15.644449381072869,1.464069733491327,1.254289801919351,,,15.834462175681207,341811692.0,382385984.0,,,27635258
2000-11-01,1.456240177154541,1.2242789268493652,,,19.725784301757812,1.499301148692725,1.3363794899609733,,,19.808915953426506,1.4327524533455105,1.223396225365247,,,18.027538352431595,1.4640694545629582,1.2710610111800218,,,18.46694461522675,367653640.0,262883416.0,,,27628857
2000-12-01,1.3896918296813965,1.1783794164657593,,,19.31281280517578,1.4601550187471584,1.2525245653469093,,,20.88854529001749,1.33097239704368,1.1395413971585002,,,17.183554585707544,1.4601550187471584,1.204859784690937,,,19.79765368869622,336976593.0,305428120.0,,,23037839
2001-01-01,1.3427162170410156,1.2931280136108398,,,17.41385269165039,1.4092648130346292,1.3098990047090344,,,19.595635782976487,1.2879115929674383,1.1483683406906686,,,16.836085638205486,1.3896916710562168,1.1783795170314002,,,19.312811819819583,343292618.0,341420524.0,,,27359005
2001-02-01,1.2644240856170654,1.4729743003845215,,,16.735074996948242,1.350545730134008,1.5493175166250441,,,18.157274625589537,1.2448508318221285,1.2951396352427063,,,16.407807561023315,1.33880186459005,1.3166953366560032,,,17.636070244050448,263252904.0,663035388.0,,,21812149
2001-03-01,1.248765468597412,1.4442331790924072,,,16.444175720214844,1.2879118693718536,1.477464988224764,,,16.920935191814443,1.1195828339149212,1.3831586139688097,,,14.302796519180509,1.252680271299245,1.4514184119710971,,,16.767402506831505,427946636.0,278087812.0,,,34394256
2001-04-01,1.244850993156433,1.4936316013336182,,,17.777484893798828,1.3153143039685742,1.553807989628904,,,18.173437231191066,1.2213632590244756,1.41818665774323,,,16.036099045964185,1.2565948602224117,1.4684833724582194,,,16.68659327625063,335850723.0,201884408.0,,,18484867
2001-05-01,1.2644240856170654,1.37417733669281,,,17.858293533325195,1.2761679511610238,1.5178821030319218,,,18.100713226758945,1.1939605671045512,1.3490290175730462,,,16.246198860633164,1.2448508318221285,1.4936318739253756,,,17.777486453380945,364307221.0,227595252.0,,,26299959
2001-06-01,1.2174485921859741,1.3607052564620972,,,18.981504440307617,1.334887363484995,1.419085402836514,,,19.126957168177732,1.1822167764886231,1.3319643140345474,,,17.80576658248707,1.260509362965478,1.3804646972084202,,,18.01990416094117,406029133.0,350520860.0,,,23485698
2001-07-01,1.504585862159729,1.349029302597046,,,20.2568416595459,1.5071302825770343,1.3660942156201163,,,20.682041035952167,1.2096189191643612,1.2619082144567029,,,19.121600467974986,1.2135333954346421,1.3337606556346735,,,19.422955580574822,387265821.0,289630016.0,,,31054549
2001-08-01,1.426685094833374,1.3832226991653442,,,19.113344192504883,1.5364902648069558,1.4162438993859687,,,20.343534498473026,1.3896918442935045,1.3584568208689736,,,18.853269962918493,1.521810379389111,1.3896434662280348,,,20.02566511786241,210938275.0,187301700.0,,,26468336
2001-09-01,1.244850993156433,1.311676263809204,,,18.20515251159668,1.460155294976889,1.4290850222026648,,,19.402317617080982,1.0765219427673545,1.239213034120286,,,14.931528195238329,1.440582363894039,1.3887257915749114,,,19.010143522184936,443266199.0,310283816.0,,,49413479
2001-10-01,1.2252776622772217,1.4006506204605103,,,18.12258529663086,1.3622895688094476,1.4116576872008433,,,19.769717583330472,1.197875346020528,1.3006696548903318,,,17.544643367258264,1.2507227399260281,1.3712983550098987,,,18.328992902834106,426214921.0,243118956.0,,,35476532
2001-11-01,1.2534629106521606,1.315345048904419,,,17.189626693725586,1.3309723969349152,1.4171604280648253,,,18.58906918160854,1.1880885634526877,1.3025034340874713,,,17.036884055336593,1.2252776133449095,1.397898049577576,,,17.965719256861558,326332298.0,257501460.0,,,40984124
2001-12-01,1.2389788627624512,1.3410288095474243,,,17.420799255371094,1.276167913784118,1.3437805541786152,,,17.552900629973994,1.1626436305462036,1.26673109217058,,,16.475451558384453,1.2468081423678679,1.3180974001759367,,,16.925420680619,256572230.0,447095224.0,,,30968946
2002-01-01,1.2879118919372559,1.265813946723938,,,17.862516403198242,1.2996557581672221,1.341028949308847,,,18.18038424250226,1.1978754396191666,1.224537423048717,,,16.884144660409447,1.2389789714240484,1.341028949308847,,,17.420804279491986,359958728.0,317619424.0,,,31491157
2002-02-01,1.266381025314331,1.3574583530426025,,,17.144216537475586,1.3094420037184582,1.3658550167748365,,,18.192767501579965,1.2194055702061755,1.2762907519211735,,,16.524993564500775,1.2937835548211525,1.2912181145677675,,,17.79646486207645,329530671.0,313057580.0,,,30129987
2002-03-01,1.2702959775924683,1.3901121616363525,,,17.784080505371094,1.2898689055100405,1.3957099680221146,,,17.93682156953182,1.22527764709267,1.3360004187951489,,,16.76442634297563,1.2702959775924683,1.354659714098279,,,17.135960753648966,448097389.0,235340928.0,,,37356072
2002-04-01,1.2904561758041382,1.4199663400650024,,,17.338237762451172,1.3446737327749572,1.459150700163477,,,18.02763991035311,1.240936186508521,1.3863796948525533,,,17.04926676440823,1.240936186508521,1.3901115344345951,,,17.78407836971538,478085481.0,249766536.0,,,27902899
2002-05-01,1.248765468597412,1.3901121616363525,,,16.863500595092773,1.3094422542774726,1.433961363240126,,,17.524004387945382,1.248765468597412,1.3705199727473572,,,16.30619982861946,1.2898689996821222,1.4199669807368924,,,17.33823799245727,437299307.0,290011168.0,,,25766337
2002-06-01,1.130347728729248,1.376117467880249,,,16.553890228271484,1.2644236831046096,1.4050392978792148,,,17.041011744602148,1.0608630142838953,1.3080113579401813,,,15.447544222694255,1.2526798212991535,1.390111847218207,,,16.785066085849543,640306933.0,638479112.0,,,48814874
2002-07-01,1.0071310997009277,1.1344807147979736,,,14.333775520324707,1.2238504057815778,1.375184678149394,,,17.267416767965646,0.9142515697337872,1.0841008175610276,,,12.919870903221975,1.1968385252827938,1.3341344277605924,,,17.01765457725383,692259658.0,558726316.0,,,58448906
2002-08-01,1.0763238668441772,1.2556904554367065,,,15.853508949279785,1.1760604747059762,1.2862472441598742,,,16.475795035343427,0.9682758462207427,1.1458772549321643,,,13.53792233183959,1.0119105618072632,1.1792987112941427,,,14.393037504255354,387900622.0,228812120.0,,,39972837
2002-09-01,1.0160661935806274,1.25091552734375,,,12.615076065063477,1.176060188527171,1.2719232028449947,,,15.853510358458793,0.9745091398848132,1.180253056356502,,,11.920823222951567,1.0617785498219894,1.2470959417011505,,,15.853510358458793,668831749.0,385956524.0,,,52690778
2002-10-01,1.0306107997894287,1.1458772420883179,,,13.288163185119629,1.0804791441176347,1.282427642578341,,,13.961249353659717,0.970353394493891,1.0895382631150596,,,11.903891065399193,1.0306107997894287,1.2786080554140256,,,12.805572689314516,505898267.0,312289836.0,,,51626081
2002-11-01,1.0597009658813477,1.2432767152786255,,,11.95892333984375,1.0825572030005772,1.3034351837646339,,,14.244877940469594,0.9973656691083688,1.1401476909991493,,,11.675295849425956,1.0222997878175604,1.1458771166515045,,,13.271230400543173,424048486.0,438194680.0,,,43114513
2002-12-01,1.0306107997894287,1.2747882604599,,,10.456120491027832,1.0804791441176347,1.3082096199334605,,,12.284883341915,0.9994431565171559,1.2260884637533134,,,10.185193201344495,1.063856439403279,1.2375472233784879,,,12.043588496695488,402201240.0,932497404.0,,,41671071
2003-01-01,1.097517967224121,1.3053452968597412,,,10.849812507629395,1.1448926133219772,1.3731430441452446,,,11.747261253101295,1.0306110711138239,1.2279985351699105,,,10.257157966133132,1.0306110711138239,1.2747885964717343,,,10.456120162935143,756057969.0,598446264.0,,,66144372
2003-02-01,1.131386637687683,1.38483464717865,,,8.669692039489746,1.1324254634111677,1.4364494136646773,,,11.00221177971695,1.0534674575931329,1.2991346032184123,,,8.00507225805361,1.1095692258278764,1.3332197878177132,,,10.879447497587439,691519889.0,293560476.0,,,61513315
2003-03-01,1.0862972736358643,1.453979730606079,,,8.678156852722168,1.1345033397571338,1.4851433649372352,,,9.562905432922747,1.024377351327166,1.344906917572077,,,7.450515084424974,1.1324253432528828,1.376070551903233,,,8.74165541123267,668513813.0,530181908.0,,,65744824
2003-04-01,1.113724946975708,1.405286192893982,,,10.202126502990723,1.1448925980372506,1.5085157550880681,,,10.48152032781236,1.076323765701857,1.4004168528942755,,,8.55962561802997,1.0929464745704802,1.4656657674155096,,,8.593491732582073,471553557.0,281705280.0,,,42870264
2003-05-01,1.2315388917922974,1.44716215133667,,,10.451888084411621,1.2529407053985933,1.4598223969379405,,,11.027609612561877,1.1012578705531784,1.3712007706039722,,,9.791501268246641,1.113724930796687,1.405286054367003,,,10.202126699943118,568831798.0,383926204.0,,,47090323
2003-06-01,1.1291007995605469,1.4685871601104736,,,11.17209529876709,1.2674852411128648,1.5085155761982039,,,11.686292197756792,1.1261918345868616,1.418920065178208,,,10.305185462930407,1.2383954762834315,1.45105757534028,,,10.564408498091186,861703478.0,866025716.0,,,52268742
2003-07-01,1.2526484727859497,1.4812471866607666,,,10.708890914916992,1.2930993486452056,1.4987767688416347,,,11.282581775564843,1.1648945729016325,1.423789194290064,,,10.305183133896913,1.20247174609673,1.4442403425427732,,,11.282581775564843,640606227.0,696121508.0,,,44328346
2003-08-01,1.2267866134643555,1.5434108972549438,,,10.424172401428223,1.270995059554506,1.5663427630340074,,,10.69614456581936,1.211313479800152,1.4796006865682572,,,10.11820361483338,1.2511012404484918,1.5115057919116004,,,10.572907216950181,302716556.0,409375272.0,,,38846253
2003-09-01,1.1803675889968872,1.4407161474227905,,,9.705994606018066,1.2533117153914592,1.5663426318150273,,,11.159344213427955,1.1803675889968872,1.435730951359345,,,9.502015728017351,1.2289968433448526,1.5563722396881363,,,10.48791350281442,595499404.0,791033612.0,,,59030557
2003-10-01,1.1892093420028687,1.430746078491211,,,10.156449317932129,1.2135242168543066,1.484585995374021,,,10.296684965428048,1.1737364513056077,1.4197786263860968,,,9.561510922007457,1.1825780681508065,1.4496897124509294,,,9.650751640734237,543372696.0,512730740.0,,,45144522
2003-11-01,1.1781569719314575,1.4347336292266846,,,11.431318283081055,1.213523920418222,1.4576653922621403,,,11.444066609351523,1.1383693385382918,1.4088106922507657,,,10.122453252502172,1.1914195163958463,1.4347336292266846,,,10.156449873541387,781147178.0,450848616.0,,,55042350
2003-12-01,1.1914196014404297,1.5623546838760376,,,13.330869674682617,1.2113134195570507,1.5932627320736161,,,13.82806733334998,1.1560527728654457,1.4267578859606398,,,11.465312299211208,1.1803675210766305,1.4437074025009364,,,11.495059744591158,449704651.0,821435264.0,,,59465519
2004-01-01,1.279836893081665,1.5384255647659302,,,13.777076721191406,1.295309783025817,1.5623543901789994,,,14.338017737046336,1.1914197494425796,1.5105085066993162,,,12.463961655654971,1.1914197494425796,1.5623543901789994,,,13.330872272678413,831362574.0,717743060.0,,,73727433
2004-02-01,1.3748853206634521,1.6858481168746948,,,15.102936744689941,1.3770956635657463,1.702097239480803,,,15.213426567826165,1.2842577110160787,1.5690573786515745,,,13.726080204178281,1.2842577110160787,1.5721040649271172,,,13.726080204178281,872961761.0,407624232.0,,,55271575
2004-03-01,1.4544607400894165,1.7061595916748047,,,15.523645401000977,1.4633022342202338,1.7152997482559602,,,16.488295946991805,1.3306766389135987,1.576166597995865,,,14.495253218135295,1.3793061422144761,1.676708126683735,,,15.14968416364698,1113245178.0,605425772.0,,,82747465
2004-04-01,1.4699329137802124,1.6706143617630005,,,15.387662887573242,1.5251936683905902,1.7660778956830387,,,16.95150132440074,1.4411976103324196,1.6685831732868819,,,15.170934783106764,1.456670371853329,1.7102215685233397,,,15.59589102150357,711351452.0,430673512.0,,,58639076
2004-05-01,1.4809856414794922,1.6838163137435913,,,15.874226570129395,1.5097209527925406,1.721392517125187,,,16.43583433967213,1.4213041864728704,1.6431935220504816,,,15.009874881999318,1.4699333161214594,1.666551603060926,,,15.729435781331308,540622408.0,387215792.0,,,47278218
2004-06-01,1.4566707611083984,1.7620155811309814,,,16.95795249938965,1.5384566214275575,1.7731867295075754,,,17.221207675546797,1.430145670166533,1.6553805185386883,,,15.488118236196081,1.4854064395438267,1.690925539402786,,,15.948811855699311,984477546.0,881821016.0,,,48610825
2004-07-01,1.5288898944854736,1.726470708847046,,,17.857410430908203,1.5592340295029918,1.7650623218146926,,,18.26106681689242,1.4822060628417708,1.7061592112610442,,,16.94040754746213,1.540560626136743,1.7427198294339283,,,17.05009765893977,628994006.0,623287404.0,,,53803875
2004-08-01,1.4822055101394653,1.7440223693847656,,,17.65996551513672,1.5358918641877133,1.7689517884826653,,,18.182086208430007,1.4238508393132403,1.6931245825066323,,,16.892139978353505,1.5242207490148107,1.7564869798730096,,,17.769653917935322,554894704.0,318293384.0,,,45427044
2004-09-01,1.5358924865722656,1.734673261642456,,,16.883365631103516,1.5522315372706121,1.7918031375026982,,,17.984644381690188,1.477537792099164,1.7190922062975276,,,16.47093334094881,1.4868745587298084,1.74506036771061,,,17.83546728077197,728312052.0,442199396.0,,,49108981
2004-10-01,1.6549359560012817,1.7824549674987793,,,18.217191696166992,1.654935956001282,1.7928422739257877,,,18.30055544161549,1.5242214726647993,1.735712187637937,,,16.826331030470236,1.552231645213334,1.736750938092777,,,16.826331030470236,1402594633.0,375620108.0,,,46050612
2004-11-01,1.5662368535995483,1.8364686965942383,,,17.545888900756836,1.6922827691863929,1.8572431101297229,,,19.296528920676515,1.5452292225502835,1.7772613109299686,,,17.36161109230731,1.6409309976625044,1.7824548647834948,,,18.20841241741734,1435727297.0,398703960.0,,,69869767
2004-12-01,1.7698760032653809,1.9424186944961548,,,17.857410430908203,1.7796680209127516,1.9559220522415885,,,18.063626631391106,1.6278941880608697,1.8354297903540129,,,17.225601165584514,1.6327903324780197,1.8354297903540129,,,17.42304135108583,889254802.0,806096432.0,,,51924317
2005-01-01,1.764979600906372,1.9735805988311768,,,19.406219482421875,1.787011225535066,1.9735805988311768,,,19.436932171358247,1.7209163516489838,1.8967148519144232,,,17.717004797937022,1.7747712080856577,1.9112569613490737,,,17.905670617644155,633571150.0,636999912.0,,,68226149
2005-02-01,1.7784438133239746,2.1058552265167236,,,20.11700439453125,1.8886019736321173,2.163998738741029,,,21.17002014168456,1.7380524200809262,1.9980252422393991,,,19.379893203594104,1.766204062932001,2.012825566630525,,,19.419380223559692,903989391.0,667358576.0,,,78413432
2005-03-01,1.806594967842102,2.133340835571289,,,20.468008041381836,1.8384184729713098,2.1534268559853476,,,20.63034747356206,1.7331560785608324,2.050882595163447,,,18.64716688011941,1.7796674700210324,2.0963403353253405,,,20.02486308850307,681776553.0,657065400.0,,,80897152
2005-04-01,1.79680335521698,2.132283926010132,,,20.235469818115234,1.8531066382965273,2.2147421768837074,,,21.49908978504186,1.7527400931461863,2.1079693833703126,,,19.656310036870305,1.8065953720239827,2.1301695653536616,,,20.489949014159315,652356115.0,625358080.0,,,65098744
2005-05-01,1.7870121002197266,2.193598985671997,,,22.47937774658203,1.8237314925738388,2.20628494804415,,,22.837054921151335,1.7405006891132107,2.130169577084296,,,20.568744003241598,1.7992518524732706,2.15236996082643,,,21.01244488981525,695393942.0,332553372.0,,,56128228
2005-06-01,1.7625318765640259,2.3067147731781006,,,24.168161392211914,1.8506585314092776,2.3088291339498253,,,24.335680798804745,1.7025569972899735,2.202056334616211,,,22.529181088000946,1.7919075185747402,2.204170695387936,,,22.578984107991204,1448494407.0,1063466016.0,,,58219401
2005-07-01,1.8183659315109253,2.2231996059417725,,,25.01934242248535,1.863406920957714,2.2781715762045756,,,25.39060190227635,1.751448114072882,2.152370131050526,,,23.321503180356448,1.8531116747277676,2.2676001753010095,,,24.154577332314606,1093483594.0,752313000.0,,,65262792
2005-08-01,1.8518248796463013,2.250830888748169,,,24.530357360839844,1.8518248796463015,2.3015446443203404,,,25.444925188892125,1.7604561391080185,2.211986187404038,,,23.575040835001488,1.819652663416846,2.276727287708828,,,25.014806784576525,855047560.0,342467960.0,,,57814685
2005-09-01,1.8453909158706665,2.508716583251953,,,24.92426109313965,1.8891448696202309,2.5367710729657236,,,26.05615327170094,1.8376696215288677,2.2519104171125592,,,24.18174044784077,1.8531122102124653,2.2519104171125592,,,24.66618998834634,1047468245.0,476813968.0,,,75222910
2005-10-01,1.732145071029663,2.4105257987976074,,,24.122879028320312,1.8466775640035549,2.566983463232174,,,25.286463761752966,1.667800770422341,2.356574908414145,,,22.86874258291441,1.8428168460911316,2.52490162878478,,,25.08272370947413,1350434776.0,423610944.0,,,77370620
2005-11-01,1.7192753553390503,2.4116051197052,,,26.576826095581055,1.775898341079122,2.4590819663492893,,,26.771511881221887,1.6793821408363034,2.359812308351469,,,23.69729322120023,1.7269966456560033,2.4105260770762054,,,24.05044410060073,1635442159.0,344876908.0,,,74437388
2005-12-01,1.756302833557129,2.4914517402648926,,,28.319934844970703,1.8185080522869201,2.5141110118545806,,,28.72288866353152,1.7496854411511824,2.391103067096201,,,26.282529123837595,1.7655675934609543,2.4116044598246913,,,26.53154589850714,956831159.0,670105268.0,,,47410443
2006-01-01,1.843654751777649,2.5281388759613037,,,30.70596694946289,1.863507516341792,2.5378500531544868,,,30.941399695218323,1.7549795196919495,2.4105259128939296,,,27.88076360310875,1.7576265940657894,2.443975408889158,,,28.2384424739714,1004842875.0,636279764.0,,,58858077
2006-02-01,1.8449783325195312,2.902289390563965,,,32.53511047363281,1.9257126302133576,3.0481165446310037,,,33.82094002741759,1.8065963427222742,2.554716370988055,,,30.07211345781794,1.8317431080095108,2.5612951905437447,,,30.561091137832136,1118688698.0,632146028.0,,,56876901
2006-03-01,1.8476250171661377,2.920929431915283,,,32.516990661621094,1.8886540757941115,3.0196096498558984,,,32.779588026954414,1.8013022506418008,2.800320648441711,,,30.701437068207927,1.85027209104402,2.9055792687379824,,,32.76147941744569,1011924031.0,524595976.0,,,64859539
2006-04-01,1.8132143020629883,2.8310201168060303,,,31.113449096679688,1.8555666163543003,2.9483396635460286,,,33.58550175003179,1.7602735426492437,2.7520761755091723,,,30.696912879109856,1.8529196883484946,2.9406645842834456,,,32.77959396695902,638384310.0,347015732.0,,,63196886
2006-05-01,1.841007947921753,2.746594190597534,,,30.922679901123047,1.8529194892173644,2.9713655041879314,,,32.43540567963495,1.769538113668781,2.6314675681433632,,,28.908807786284466,1.81321410719895,2.831020491933394,,,31.887853911849493,880638938.0,456482436.0,,,78082893
2006-06-01,1.7840964794158936,2.952725887298584,,,30.184879302978516,1.9005659842477767,2.970268987412354,,,30.899479285568702,1.7165972605817708,2.6808076264048974,,,28.119966282966278,1.841007841357679,2.7356298665429915,,,30.723149650385746,1921388248.0,851934664.0,,,70814135
2006-07-01,1.9521547555923462,3.04811692237854,,,31.91105079650879,1.962042676661995,3.1040356407502756,,,32.05025818925905,1.867401369972728,2.789356052564385,,,29.117616173410372,1.9083653237906908,2.924218733215481,,,30.208075267295538,581836694.0,688551564.0,,,50767237
2006-08-01,1.9691053628921509,3.2398159503936768,,,33.19639587402344,1.9860561958991603,3.2688826481832924,,,34.04556404584742,1.9267286715850114,3.066533951406479,,,31.270690921511697,1.949329521454101,3.0922467256401185,,,31.869285111618705,543861983.0,314189656.0,,,57151560
2006-09-01,2.032670259475708,3.9463589191436768,,,33.757877349853516,2.04114559682559,4.323107520554002,,,34.23118468213899,1.9691051511095228,3.2029230586879955,,,31.97137926814512,1.9705177334151927,3.2498769137289756,,,33.15000510217365,750590129.0,1187829424.0,,,65198331
